Date,Adj Close,Close,High,Low,Open,Volume
2020-03-30,41322.67578125,47850.0,48350.0,46550.0,47050.0,26797395
2020-03-31,41236.31640625,47750.0,48500.0,47150.0,48000.0,30654261
2020-04-01,39552.3203125,45800.0,47900.0,45800.0,47450.0,27259532
2020-04-02,40415.91015625,46800.0,46850.0,45350.0,46200.0,21621076
2020-04-03,40588.6171875,47000.0,47600.0,46550.0,47400.0,22784682
2020-04-06,42056.71484375,48700.0,48800.0,47250.0,47500.0,23395726
2020-04-07,42833.94921875,49600.0,50200.0,49000.0,49650.0,31524034
2020-04-08,41970.35546875,48600.0,49750.0,48600.0,49600.0,25010314
2020-04-09,42402.16015625,49100.0,49800.0,48700.0,49750.0,22628058
2020-04-10,42531.69921875,49250.0,49250.0,48650.0,48950.0,17839111
2020-04-13,41711.2890625,48300.0,48900.0,48300.0,48650.0,14431800
2020-04-14,42315.7890625,49000.0,49200.0,48300.0,48800.0,14206216
2020-04-16,42315.7890625,49000.0,49350.0,48550.0,49350.0,23349760
2020-04-17,44388.4140625,51400.0,52000.0,50300.0,50800.0,32041675
2020-04-20,43265.7421875,50100.0,51400.0,50000.0,51400.0,21866354
2020-04-21,42531.69921875,49250.0,49700.0,48700.0,49400.0,27407543
2020-04-22,43049.84375,49850.0,50000.0,48350.0,48700.0,18613864
2020-04-23,43049.84375,49850.0,50300.0,49500.0,50200.0,18754442
2020-04-24,42618.0625,49350.0,49750.0,49000.0,49650.0,15618347
2020-04-27,43049.84375,49850.0,50000.0,49100.0,49350.0,14049471
2020-04-28,43265.7421875,50100.0,50100.0,49300.0,49850.0,16095399
2020-04-29,43179.375,50000.0,50500.0,49600.0,49900.0,15604533
2020-05-04,41884.0078125,48500.0,49100.0,48500.0,48900.0,26083749
2020-05-06,42488.5234375,49200.0,49200.0,48500.0,49000.0,18070225
2020-05-07,42143.078125,48800.0,49300.0,48700.0,49200.0,13884411
2020-05-08,42143.078125,48800.0,49350.0,48800.0,49100.0,15319700
2020-05-11,41797.64453125,48400.0,49250.0,48300.0,48900.0,16357743
2020-05-12,41365.85546875,47900.0,48500.0,47550.0,48400.0,23433590
2020-05-13,41927.17578125,48550.0,48550.0,47200.0,47250.0,20223277
2020-05-14,41452.21875,48000.0,48100.0,47650.0,47750.0,19305974
2020-05-15,41322.67578125,47850.0,48450.0,47700.0,48400.0,18463118
2020-05-18,42143.078125,48800.0,49100.0,47600.0,47950.0,20481981
2020-05-19,43438.4609375,50300.0,50500.0,49700.0,50100.0,25168295
2020-05-20,43179.375,50000.0,50200.0,49800.0,50000.0,14896899
2020-05-21,43136.203125,49950.0,50400.0,49850.0,50300.0,14949266
2020-05-22,42099.90625,48750.0,49800.0,48600.0,49600.0,19706284
2020-05-25,42186.26171875,48850.0,48900.0,48450.0,48750.0,14337913
2020-05-26,42531.69921875,49250.0,49450.0,48600.0,48700.0,15127490
2020-05-27,43093.0234375,49900.0,50000.0,48800.0,48950.0,19548479
2020-05-28,43524.82421875,50400.0,51200.0,49900.0,51100.0,31309318
2020-05-29,43783.90234375,50700.0,50700.0,49700.0,50000.0,27596961
2020-06-01,44215.6953125,51200.0,51200.0,50600.0,50800.0,16949183
2020-06-02,44388.4140625,51400.0,51500.0,50800.0,51000.0,14247933
2020-06-03,47065.52734375,54500.0,55000.0,51700.0,51800.0,49257814
2020-06-04,47151.890625,54600.0,57000.0,54600.0,55800.0,40220334
2020-06-05,47929.1171875,55500.0,55900.0,54000.0,54400.0,22743629
2020-06-08,47410.96484375,54900.0,56500.0,54700.0,56400.0,25634965
2020-06-09,47929.1171875,55500.0,56500.0,54400.0,55800.0,23998831
2020-06-10,47842.75,55400.0,55900.0,54900.0,55100.0,16742493
2020-06-11,46892.82421875,54300.0,55100.0,53200.0,54500.0,33815123
2020-06-12,45165.640625,52300.0,52800.0,51500.0,52100.0,26976019
2020-06-15,43093.0234375,49900.0,52000.0,49900.0,51400.0,28772921
2020-06-16,44992.9296875,52100.0,52100.0,50600.0,51200.0,21808375
2020-06-17,45079.27734375,52200.0,52900.0,51300.0,52100.0,26672595
2020-06-18,45165.640625,52300.0,52300.0,51600.0,52200.0,15982926
2020-06-19,45683.7890625,52900.0,52900.0,51600.0,52600.0,18157985
2020-06-22,44906.55859375,52000.0,52600.0,51800.0,52000.0,13801350
2020-06-23,44388.4140625,51400.0,52800.0,51100.0,52500.0,18086152
2020-06-24,45683.7890625,52900.0,53900.0,51600.0,51900.0,24519552
2020-06-25,44820.21875,51900.0,53000.0,51900.0,52100.0,18541624
2020-06-26,46029.2265625,53300.0,53900.0,52200.0,52800.0,21575360
2020-06-29,45554.5546875,52400.0,53200.0,52000.0,52500.0,17776925
2020-06-30,45902.30078125,52800.0,53900.0,52800.0,53900.0,21157172
2020-07-01,45728.421875,52600.0,53600.0,52400.0,53400.0,16706143
2020-07-02,45989.23046875,52900.0,52900.0,52100.0,52100.0,14142583
2020-07-03,46597.78125,53600.0,53600.0,52700.0,53000.0,11887868
2020-07-06,47814.88671875,55000.0,55000.0,53800.0,54000.0,19856623
2020-07-07,46423.9140625,53400.0,55900.0,53400.0,55800.0,30760032
2020-07-08,46076.17578125,53000.0,53900.0,52900.0,53600.0,19664652
2020-07-09,45902.30078125,52800.0,53600.0,52800.0,53200.0,17054850
2020-07-10,45815.35546875,52700.0,53200.0,52300.0,53100.0,13714746
2020-07-13,46423.9140625,53400.0,53800.0,53100.0,53300.0,12240188
2020-07-14,46771.66015625,53800.0,53800.0,53200.0,53700.0,14269484
2020-07-15,47554.0859375,54700.0,55000.0,54300.0,54400.0,24051450
2020-07-16,46771.66015625,53800.0,54800.0,53800.0,54800.0,16779127
2020-07-17,47293.26171875,54400.0,54700.0,54100.0,54200.0,10096174
2020-07-20,47119.40234375,54200.0,54800.0,54000.0,54800.0,10507530
2020-07-21,48075.69921875,55300.0,55400.0,54800.0,55200.0,18297260
2020-07-22,47554.0859375,54700.0,55500.0,54700.0,55300.0,12885057
2020-07-23,47032.46875,54100.0,54700.0,53800.0,54700.0,16214932
2020-07-24,47119.40234375,54200.0,54400.0,53700.0,54000.0,10994535
2020-07-27,48336.50390625,55600.0,55700.0,54300.0,54300.0,21054421
2020-07-28,50944.58984375,58600.0,58800.0,56400.0,57000.0,48431566
2020-07-29,51292.34765625,59000.0,60400.0,58600.0,60300.0,36476611
2020-07-30,51292.34765625,59000.0,60100.0,59000.0,59700.0,19285354
2020-07-31,50336.0390625,57900.0,59600.0,57700.0,59500.0,21943345
2020-08-03,49379.74609375,56800.0,57900.0,56700.0,57800.0,21158940
2020-08-04,49814.42578125,57300.0,58100.0,57000.0,57200.0,19419694
2020-08-05,49466.6796875,56900.0,57500.0,56300.0,57300.0,17739706
2020-08-06,50422.98046875,58000.0,58400.0,57100.0,57100.0,21625874
2020-08-07,49988.3046875,57500.0,58400.0,57100.0,57900.0,18751717
2020-08-10,50249.11328125,57800.0,58300.0,57500.0,57600.0,17774291
2020-08-11,50596.85546875,58200.0,59500.0,57800.0,58000.0,24907912
2020-08-12,51292.34765625,59000.0,59000.0,57700.0,58200.0,18573934
2020-08-13,51031.52734375,58700.0,59600.0,58000.0,59400.0,22089460
2020-08-14,50422.98046875,58000.0,58400.0,57700.0,58000.0,15672548
2020-08-18,50770.7265625,58400.0,59900.0,58000.0,58900.0,25307825
2020-08-19,50249.11328125,57800.0,59200.0,57800.0,59000.0,16930719
2020-08-20,48162.6328125,55400.0,57600.0,55300.0,57600.0,30386029
2020-08-21,48597.31640625,55900.0,56900.0,55800.0,56200.0,21142288
2020-08-24,48771.19140625,56100.0,56600.0,55400.0,55800.0,15055896
2020-08-25,49031.99609375,56400.0,56800.0,56100.0,56400.0,14021705
2020-08-26,49031.99609375,56400.0,56500.0,55700.0,56400.0,17651593
2020-08-27,48336.50390625,55600.0,56300.0,55600.0,56300.0,16196568
2020-08-28,48162.6328125,55400.0,56300.0,55400.0,56100.0,14619888
2020-08-31,46945.53125,54000.0,56100.0,54000.0,56000.0,32671367
2020-09-01,47119.40234375,54200.0,54800.0,54100.0,54100.0,19363117
2020-09-02,47293.26171875,54400.0,55100.0,54100.0,54600.0,16905723
2020-09-03,49031.99609375,56400.0,56700.0,55500.0,55600.0,28384920
2020-09-04,48336.50390625,55600.0,55800.0,55100.0,55200.0,22139109
2020-09-07,49118.94140625,56500.0,57300.0,55800.0,56100.0,18685880
2020-09-08,51031.52734375,58700.0,58700.0,57200.0,57400.0,31517520
2020-09-09,50770.7265625,58400.0,59300.0,57800.0,58200.0,30597399
2020-09-10,51466.21484375,59200.0,60000.0,59100.0,59900.0,29923293
2020-09-11,51292.34765625,59000.0,59400.0,58200.0,59300.0,16017098
2020-09-14,52509.4453125,60400.0,60800.0,59900.0,60200.0,20648281
2020-09-15,53031.05859375,61000.0,61000.0,60500.0,60900.0,17877075
2020-09-16,53031.05859375,61000.0,61300.0,60600.0,61100.0,17041444
2020-09-17,51727.02734375,59500.0,60800.0,59300.0,60700.0,25108356
2020-09-18,51553.1484375,59300.0,59900.0,59100.0,59800.0,18884571
2020-09-21,51466.21484375,59200.0,60000.0,59000.0,59100.0,15140387
2020-09-22,50596.85546875,58200.0,59700.0,57800.0,59100.0,20830381
2020-09-23,50944.58984375,58600.0,58800.0,57400.0,58400.0,20111398
2020-09-24,50249.11328125,57800.0,58600.0,57600.0,57700.0,17564020
2020-09-25,50336.0390625,57900.0,58200.0,57700.0,57700.0,11444683
2020-09-28,50908.09765625,58200.0,58800.0,57900.0,58300.0,12614080
2020-09-29,50908.09765625,58200.0,59000.0,58200.0,58300.0,15503563
2020-10-05,51345.45703125,58700.0,59200.0,57500.0,57500.0,20228289
2020-10-06,51607.875,59000.0,59900.0,58700.0,59400.0,14463826
2020-10-07,52395.1015625,59900.0,59900.0,58500.0,58700.0,14861838
2020-10-08,52220.1640625,59700.0,60700.0,59500.0,60500.0,24589924
2020-10-12,52832.46875,60400.0,60400.0,59900.0,60000.0,16145837
2020-10-13,53269.81640625,60900.0,61400.0,60400.0,61000.0,19247631
2020-10-14,53269.81640625,60900.0,61100.0,60500.0,61000.0,16086716
2020-10-15,52482.5703125,60000.0,60800.0,59700.0,60700.0,17756232
2020-10-16,52045.22265625,59500.0,60400.0,59000.0,60000.0,16554190
2020-10-19,52482.5703125,60000.0,60200.0,59500.0,59600.0,14474985
2020-10-20,53269.81640625,60900.0,60900.0,60100.0,60300.0,19326115
2020-10-21,53269.81640625,60900.0,61500.0,60600.0,61200.0,15703443
2020-10-22,52570.0546875,60100.0,60500.0,59800.0,60300.0,14294095
2020-10-23,52657.52734375,60200.0,60400.0,59800.0,60400.0,9322232
2020-10-26,52832.46875,60400.0,61100.0,60100.0,60400.0,13268226
2020-10-27,52307.6328125,59800.0,60300.0,59500.0,60300.0,17260416
2020-10-28,51607.875,59000.0,59400.0,58800.0,59400.0,14428882
2020-10-29,50820.63671875,58100.0,58500.0,57500.0,58200.0,22636966
2020-10-30,49508.57421875,56600.0,58000.0,56600.0,58000.0,26907844
2020-11-02,50208.3359375,57400.0,57500.0,56000.0,56400.0,20489076
2020-11-03,51432.921875,58800.0,58900.0,57600.0,57900.0,14950919
2020-11-04,51170.51171875,58500.0,59000.0,57800.0,58900.0,21718561
2020-11-05,52745.0,60300.0,60300.0,58800.0,59000.0,20639475
2020-11-06,52570.0546875,60100.0,60800.0,59600.0,60700.0,16910230
2020-11-09,52657.52734375,60200.0,60900.0,60100.0,60700.0,15892961
2020-11-10,52657.52734375,60200.0,60500.0,59500.0,60500.0,19073552
2020-11-11,53619.6953125,61300.0,61400.0,60400.0,60700.0,25628510
2020-11-12,53357.29296875,61000.0,61400.0,60700.0,61000.0,19800573
2020-11-13,55281.65625,63200.0,63200.0,61000.0,61300.0,31508829
2020-11-16,57993.24609375,66300.0,66700.0,63900.0,64000.0,36354334
2020-11-17,57468.4296875,65700.0,67000.0,65600.0,67000.0,30204089
2020-11-18,56681.1875,64800.0,66200.0,64700.0,65700.0,22963790
2020-11-19,56506.24609375,64600.0,64800.0,63900.0,64100.0,16590290
2020-11-20,56593.71484375,64700.0,65200.0,63900.0,63900.0,15068682
2020-11-23,59042.90625,67500.0,67800.0,64700.0,64800.0,27134398
2020-11-24,59217.84765625,67700.0,69500.0,67000.0,67900.0,32158235
2020-11-25,58255.66015625,66600.0,68300.0,66500.0,67900.0,32447065
2020-11-26,59480.25390625,68000.0,68000.0,66000.0,66100.0,19023323
2020-11-27,59655.2109375,68200.0,68400.0,67600.0,68000.0,14063434
2020-11-30,58343.14453125,66700.0,68600.0,66700.0,68400.0,43811016
2020-12-01,59305.328125,67800.0,68300.0,67100.0,67100.0,22327173
2020-12-02,60792.3203125,69500.0,69900.0,68300.0,68400.0,29703942
2020-12-03,60967.265625,69700.0,70500.0,69300.0,70100.0,23677989
2020-12-04,62541.7265625,71500.0,72100.0,70100.0,70400.0,28130533
2020-12-07,63766.33984375,72900.0,73500.0,71900.0,72400.0,28490496
2020-12-08,62716.6796875,71700.0,72900.0,71600.0,72200.0,25000338
2020-12-09,64641.0390625,73900.0,73900.0,72000.0,72100.0,24077996
2020-12-10,63766.33984375,72900.0,73800.0,72500.0,72700.0,39882928
2020-12-11,64203.703125,73400.0,73800.0,73100.0,73500.0,18486672
2020-12-14,64553.578125,73800.0,74500.0,73200.0,73600.0,21510415
2020-12-15,64553.578125,73800.0,74100.0,73300.0,73800.0,20863671
2020-12-16,64553.578125,73800.0,74500.0,73400.0,74100.0,17512081
2020-12-17,64116.21484375,73300.0,73700.0,72600.0,73400.0,24293214
2020-12-18,63853.83203125,73000.0,73700.0,73000.0,73300.0,17613029
2020-12-21,63853.83203125,73000.0,73400.0,72000.0,73100.0,20367355
2020-12-22,63241.49609375,72300.0,73200.0,72100.0,72500.0,16304910
2020-12-23,64641.0390625,73900.0,74000.0,72300.0,72400.0,19411326
2020-12-24,68052.3984375,77800.0,78800.0,74000.0,74100.0,32502870
2020-12-28,68839.640625,78700.0,80100.0,78200.0,79000.0,40085044
2020-12-29,70213.4140625,78300.0,78900.0,77300.0,78800.0,30339449
2020-12-30,72634.5859375,81000.0,81300.0,77300.0,77400.0,29417421
2021-01-04,74428.0390625,83000.0,84400.0,80200.0,81000.0,38655276
2021-01-05,75235.1015625,83900.0,83900.0,81600.0,81600.0,35335669
2021-01-06,73710.6484375,82200.0,84500.0,82100.0,83300.0,42089013
2021-01-07,74338.359375,82900.0,84200.0,82700.0,82800.0,32644642
2021-01-08,79629.015625,88800.0,90000.0,83000.0,83300.0,59013307
2021-01-11,81601.8125,91000.0,96800.0,89500.0,90000.0,90306177
2021-01-12,81243.140625,90600.0,91400.0,87800.0,90300.0,48682416
2021-01-13,80436.09375,89700.0,91200.0,89100.0,89800.0,36068848
2021-01-14,80436.09375,89700.0,90000.0,88700.0,88700.0,26393970
2021-01-15,78911.640625,88000.0,91800.0,88000.0,89800.0,33431809
2021-01-18,76221.46875,85000.0,87300.0,84100.0,86600.0,43227951
2021-01-19,78014.9296875,87000.0,88000.0,83600.0,84500.0,39895044
2021-01-20,78194.28125,87200.0,89000.0,86500.0,89000.0,25211127
2021-01-21,79001.3359375,88100.0,88600.0,86500.0,87500.0,25318011
2021-01-22,77835.59375,86800.0,89700.0,86800.0,89000.0,30861661
2021-01-25,80167.0703125,89400.0,89900.0,86300.0,87000.0,27258534
2021-01-26,77745.8984375,86700.0,89200.0,86500.0,88800.0,33178936
2021-01-27,76759.5078125,85600.0,87700.0,85600.0,86600.0,26423070
2021-01-28,75055.7421875,83700.0,85600.0,83200.0,83200.0,31859808
2021-01-29,73531.296875,82000.0,85000.0,82000.0,84500.0,39615978
2021-02-01,74428.0390625,83000.0,83400.0,81000.0,81700.0,28046832
2021-02-02,75683.4453125,84400.0,86400.0,83700.0,84100.0,26302077
2021-02-03,75862.78125,84600.0,85400.0,83400.0,84800.0,22112205
2021-02-04,73979.6796875,82500.0,83800.0,82100.0,83500.0,24171688
2021-02-05,74876.3984375,83500.0,84000.0,82500.0,83100.0,18036835
2021-02-08,74428.0390625,83000.0,84200.0,83000.0,83800.0,15338765
2021-02-09,74159.0234375,82700.0,84800.0,82700.0,84000.0,20898332
2021-02-10,73172.625,81600.0,82600.0,81600.0,82600.0,23025766
2021-02-15,75504.1015625,84200.0,84500.0,83300.0,83800.0,23529706
2021-02-16,76131.8125,84900.0,86000.0,84200.0,84500.0,20483100
2021-02-17,74607.359375,83200.0,84200.0,83000.0,83900.0,18307735
2021-02-18,73620.984375,82100.0,83600.0,82100.0,83200.0,21327683
2021-02-19,74069.34375,82600.0,82800.0,81000.0,82300.0,25880879
2021-02-22,73710.6484375,82200.0,84200.0,82200.0,83800.0,25419886
2021-02-23,73531.296875,82000.0,82900.0,81100.0,81200.0,20587314
2021-02-24,73531.296875,82000.0,83600.0,81300.0,81800.0,26807651
2021-02-25,76490.5,85300.0,85400.0,83000.0,84000.0,34155986
2021-02-26,73979.6796875,82500.0,83400.0,82000.0,82800.0,38520800
2021-03-02,74966.0703125,83600.0,85300.0,83000.0,85100.0,33498180
2021-03-03,75324.75,84000.0,84000.0,82800.0,83500.0,19882132
2021-03-04,73890.0,82400.0,83200.0,82200.0,82600.0,24348331
2021-03-05,73620.984375,82100.0,82600.0,81100.0,81100.0,20508971
2021-03-08,73531.296875,82000.0,83000.0,81600.0,82900.0,17641256
2021-03-09,72993.265625,81400.0,81900.0,80600.0,81400.0,25420764
2021-03-10,72544.90625,80900.0,82500.0,80700.0,82400.0,20038422
2021-03-11,73531.296875,82000.0,82500.0,81000.0,81000.0,23818297
2021-03-12,74248.671875,82800.0,83500.0,82400.0,83100.0,13530573
2021-03-15,73351.96875,81800.0,82900.0,81800.0,82800.0,13735798
2021-03-16,74248.671875,82800.0,83000.0,82100.0,82200.0,12293537
2021-03-17,73800.328125,82300.0,82900.0,82000.0,82800.0,11625146
2021-03-18,74338.359375,82900.0,83800.0,82600.0,82800.0,18585244
2021-03-19,73441.6328125,81900.0,82500.0,81800.0,82100.0,15869700
2021-03-22,73531.296875,82000.0,82300.0,81700.0,82000.0,12670506
2021-03-23,73351.96875,81800.0,82900.0,81800.0,82600.0,13299907
2021-03-24,72634.5859375,81000.0,81600.0,80700.0,81000.0,17926638
2021-03-25,72813.9453125,81200.0,82100.0,80800.0,81000.0,14758826
2021-03-26,73082.9609375,81500.0,81600.0,81000.0,81400.0,12845778
2021-03-29,73172.625,81600.0,81700.0,81000.0,81700.0,14952134
2021-03-30,74038.203125,82200.0,82300.0,81300.0,81600.0,13121698
2021-03-31,73317.640625,81400.0,82700.0,81400.0,82400.0,17240518
2021-04-01,74668.703125,82900.0,83000.0,82000.0,82500.0,18676461
2021-04-02,76380.046875,84800.0,85200.0,83900.0,84000.0,22997538
2021-04-05,76920.4609375,85400.0,86000.0,84800.0,85800.0,16255990
2021-04-06,77460.875,86000.0,86200.0,85100.0,86200.0,19042023
2021-04-07,77100.6015625,85600.0,86200.0,85400.0,86100.0,17885538
2021-04-08,76289.9765625,84700.0,85700.0,84100.0,85700.0,19244259
2021-04-09,75299.1953125,83600.0,84900.0,83400.0,84700.0,18193707
2021-04-12,74938.9140625,83200.0,84100.0,83100.0,84100.0,12915282
2021-04-13,75659.46875,84000.0,84500.0,82800.0,83000.0,15238206
2021-04-14,75659.46875,84000.0,84300.0,83400.0,84000.0,13794652
2021-04-15,75749.53125,84100.0,84500.0,83400.0,83700.0,16377412
2021-04-16,75569.40625,83900.0,84700.0,83600.0,84700.0,15429522
2021-04-19,75028.96875,83300.0,84000.0,83300.0,83800.0,15287311
2021-04-20,75569.40625,83900.0,84000.0,83100.0,83300.0,15521965
2021-04-21,74398.4921875,82600.0,83500.0,82500.0,83300.0,21636079
2021-04-22,74218.34375,82400.0,83000.0,82400.0,82900.0,13934746
2021-04-23,74578.625,82800.0,82900.0,81600.0,81900.0,17805080
2021-04-26,75209.125,83500.0,83500.0,82600.0,82900.0,15489938
2021-04-27,74668.703125,82900.0,83300.0,82500.0,83200.0,12941533
2021-04-28,73948.140625,82100.0,83200.0,82100.0,83200.0,15596759
2021-04-29,73587.8671875,81700.0,82500.0,81500.0,82400.0,20000973
2021-04-30,73407.6953125,81500.0,82100.0,81500.0,81900.0,18673197
2021-05-03,73587.8671875,81700.0,82400.0,81000.0,81000.0,15710336
2021-05-04,74398.4921875,82600.0,82600.0,81800.0,81900.0,12532550
2021-05-06,74128.28125,82300.0,82300.0,81700.0,81700.0,17047511
2021-05-07,73767.984375,81900.0,82100.0,81500.0,81800.0,14154882
2021-05-10,74938.9140625,83200.0,83500.0,81800.0,82300.0,19385027
2021-05-11,73137.484375,81200.0,82600.0,81100.0,82500.0,28996680
2021-05-12,72056.640625,80000.0,81200.0,79800.0,80800.0,35812268
2021-05-13,70705.5859375,78500.0,79600.0,78400.0,78900.0,31490096
2021-05-14,72146.71875,80100.0,80300.0,78900.0,79000.0,16450920
2021-05-17,71696.3671875,79600.0,80900.0,79200.0,80800.0,17740855
2021-05-18,71696.3671875,79600.0,80000.0,79100.0,79600.0,17494407
2021-05-20,71606.3046875,79500.0,79700.0,79100.0,79400.0,16541828
2021-05-21,72146.71875,80100.0,81500.0,79800.0,80100.0,20961714
2021-05-24,71786.4140625,79700.0,80400.0,79500.0,80100.0,13398666
2021-05-25,71966.5546875,79900.0,80400.0,79800.0,80000.0,13628942
2021-05-26,71876.5078125,79800.0,80500.0,79700.0,80400.0,11984359
2021-05-27,71696.3671875,79600.0,80000.0,79100.0,80000.0,23198510
2021-05-28,72146.71875,80100.0,80400.0,79400.0,79800.0,12360199
2021-05-31,72507.0,80500.0,80600.0,79600.0,80300.0,13321324
2021-06-01,72597.078125,80600.0,81300.0,80100.0,80500.0,14058401
2021-06-02,72777.2265625,80800.0,81400.0,80300.0,80400.0,16414644
2021-06-03,74578.625,82800.0,83000.0,81100.0,81300.0,29546007
2021-06-04,74038.203125,82200.0,82700.0,81500.0,82700.0,18112259
2021-06-07,73767.984375,81900.0,82800.0,81600.0,82700.0,16496197
2021-06-08,73767.984375,81900.0,82600.0,81800.0,82300.0,12781226
2021-06-09,73047.4140625,81100.0,82000.0,81100.0,81500.0,14908823
2021-06-10,72957.34375,81000.0,81400.0,80900.0,81300.0,17586995
